MaskedIndex,Source,Target,Probability
66,0,657,0.4555918574333191
67,0,682,0.6220120191574097
68,0,684,0.4469873011112213
69,0,689,0.4318463206291199
70,0,693,0.5418717265129089
71,0,725,0.4594658613204956
72,0,726,0.455776184797287
73,0,731,0.4825289845466614
74,0,746,0.4462282955646515
75,0,747,0.22838060557842255
76,0,761,0.34381693601608276
77,0,790,0.44603675603866577
78,0,927,0.3117312788963318
79,0,943,0.45609065890312195
80,0,962,0.5604546666145325
81,0,983,0.3314174711704254
82,0,984,0.4719792604446411
83,0,1004,0.32264846563339233
84,0,1013,0.5562926530838013
85,0,1045,0.4489932358264923
86,0,1064,0.4463214874267578
87,0,1078,0.5099043846130371
88,0,1081,0.2513353228569031
89,0,1085,0.3599998354911804
90,0,1120,0.3826020658016205
91,0,1153,0.5515509843826294
92,0,1170,0.5064654350280762
93,0,1173,0.18403632938861847
94,0,1180,0.4928264617919922
95,0,1244,0.3597489893436432
96,0,1247,0.33257192373275757
97,0,1252,0.5012906789779663
98,0,1258,0.4368240237236023
99,0,1289,0.5088708996772766
100,0,1323,0.4679151177406311
101,0,1328,0.5001622438430786
102,0,1331,0.45465975999832153
103,0,1356,0.4187115430831909
104,0,1364,0.3343808352947235
105,0,1408,0.38433364033699036
106,0,1465,0.3385745882987976
107,0,1495,0.3883223533630371
108,0,1496,0.39069443941116333
109,0,1510,0.3225647509098053
110,0,1521,0.6440715193748474
111,0,1522,0.6310561299324036
112,0,1571,0.46091151237487793
113,0,1580,0.4701555669307709
114,0,1608,0.561922013759613
115,0,1612,0.12434632331132889
116,0,1617,0.4839766323566437
117,0,1618,0.485289067029953
118,0,1622,0.45796263217926025
119,0,1629,0.5132037997245789
120,0,1683,0.5353042483329773
121,0,1711,0.39955174922943115
122,0,1715,0.48274290561676025
123,0,1735,0.4672546088695526
124,0,1748,0.3957008421421051
125,0,1756,0.5275134444236755
126,0,1791,0.5063973069190979
127,0,1827,0.49102434515953064
128,0,1885,0.6007301807403564
129,0,1886,0.6007651090621948
130,0,1887,0.5968644022941589
131,0,1888,0.6033423542976379
132,0,1889,0.5776941776275635
133,0,1901,0.4285416305065155
134,0,1914,0.5459107756614685
135,0,1935,0.5296720862388611
136,0,1961,0.4680260121822357
137,0,1962,0.44277963042259216
138,0,1966,0.5452958941459656
139,0,2031,0.44554901123046875
140,0,2041,0.4677564203739166
141,0,2042,0.49133506417274475
142,0,2045,0.41446077823638916
143,0,2056,0.4412069618701935
144,0,2057,0.49616745114326477
145,0,2058,0.48052656650543213
146,0,2068,0.6045264005661011
147,0,2090,0.5072470307350159
148,0,2091,0.49892881512641907
149,0,2101,0.47498583793640137
150,0,2125,0.5587802529335022
151,0,2167,0.37387362122535706
152,0,2208,0.5607512593269348
153,0,2210,0.4897989332675934
154,0,2211,0.5149527192115784
155,0,2212,0.4872038662433624
156,0,2215,0.475105345249176
157,0,2254,0.5657935738563538
158,0,2266,0.48858702182769775
159,0,2267,0.6971331834793091
160,0,2269,0.3056810200214386
161,0,2282,0.34020668268203735
162,0,2317,0.421818345785141
163,0,2333,0.6323494911193848
164,0,2360,0.3380371630191803
165,0,2489,0.5796850323677063
166,0,2628,0.6916868686676025
167,0,2639,0.34631070494651794
168,0,2675,0.4972946047782898
169,0,2679,0.5628674626350403
170,0,2703,0.38650211691856384
171,0,2744,0.6840691566467285
172,0,2745,0.36545446515083313
173,0,2760,0.3814705014228821
174,0,2773,0.5689327716827393
175,0,2777,0.49739015102386475
176,0,2788,0.4109725058078766
177,0,2826,0.312924325466156
178,0,2839,0.35609912872314453
179,0,2840,0.32859358191490173
180,0,2901,0.45646366477012634
181,0,2945,0.5046652555465698
182,0,2959,0.6454383134841919
183,0,2980,0.4661114513874054
184,0,2981,0.6894681453704834
185,0,3039,0.648900032043457
186,0,3058,0.37316814064979553
187,0,3076,0.4835720658302307
188,0,3089,0.635012149810791
189,0,3125,0.3836805820465088
190,0,3309,0.3926025331020355
191,0,3315,0.5581122040748596
192,0,3449,0.2950255274772644
193,0,3479,0.49467530846595764
194,0,3495,0.528188943862915
195,0,3511,0.5192140340805054
196,0,3512,0.48680809140205383
197,0,3539,0.4907246530056
198,0,3548,0.47410762310028076
199,0,3578,0.4678312838077545
200,0,3606,0.5521025657653809
201,0,3618,0.634225070476532
202,0,3669,0.5614348649978638
203,0,3679,0.47799524664878845
204,0,3680,0.4971889555454254
205,0,3727,0.5487666130065918
206,0,3741,0.5362651348114014
207,0,3816,0.5986112952232361
208,0,3845,0.6244494318962097
209,0,3851,0.5711814761161804
210,0,3863,0.34287261962890625
211,0,3875,0.4729112684726715
212,0,3884,0.5813891887664795
213,0,3909,0.6067083477973938
214,0,3910,0.5871612429618835
215,0,3923,0.5100676417350769
216,0,4001,0.3223629295825958
217,0,4032,0.5541307926177979
218,0,4033,0.5555373430252075
219,0,4048,0.19152630865573883
220,0,4059,0.5828129649162292
221,0,4119,0.44995835423469543
222,0,4151,0.596102774143219
223,0,4163,0.6846698522567749
224,0,4164,0.68830406665802
225,0,4176,0.5280330777168274
226,0,4184,0.5874679684638977
227,0,4193,0.527701199054718
228,0,4223,0.32143786549568176
229,0,4282,0.566942036151886
230,0,4283,0.5813570618629456
231,0,4284,0.5667204856872559
232,0,4290,0.48868492245674133
233,0,4294,0.5431956052780151
234,0,4320,0.47390276193618774
235,0,4346,0.48254695534706116
236,0,4353,0.5227552652359009
237,0,4397,0.34957560896873474
238,0,4398,0.4436483085155487
239,0,4412,0.5031428933143616
240,0,4452,0.5058903098106384
241,0,4492,0.5942620635032654
242,0,4493,0.5726003050804138
243,0,4539,0.7002576589584351
244,0,4602,0.5623695850372314
245,0,4612,0.3877947926521301
246,0,4623,0.23715245723724365
247,0,4630,0.5241164565086365
248,0,4645,0.4415144622325897
249,0,4646,0.6237379312515259
250,0,4660,0.5307642817497253
251,0,4693,0.5903703570365906
252,0,4740,0.6250479221343994
253,0,4758,0.5808914303779602
254,0,4837,0.45242971181869507
255,0,4862,0.5751757621765137
256,0,4887,0.2379264235496521
257,0,4891,0.527635395526886
258,0,4908,0.5127677321434021
259,0,4932,0.6360355615615845
260,0,4933,0.6708664298057556
261,0,4939,0.346953421831131
262,0,5005,0.4464479684829712
263,0,5031,0.4931422472000122
264,0,5038,0.6936978101730347
265,0,5039,0.6841123700141907
266,0,5049,0.5864176154136658
267,0,5050,0.3773534595966339
268,0,5080,0.270943284034729
269,0,5177,0.6450464725494385
270,0,5215,0.35528069734573364
271,0,5261,0.5639134049415588
272,0,5271,0.5989609956741333
273,0,5317,0.53852379322052
274,0,5327,0.4559420645236969
275,0,5362,0.5090148448944092
276,0,5368,0.5511176586151123
277,0,5505,0.429690420627594
278,0,5655,0.5416209101676941
279,0,5684,0.6889504194259644
280,0,5709,0.5347762107849121
281,0,5734,0.4834994375705719
282,0,5739,0.6041929721832275
283,0,5789,0.5222108364105225
284,0,5790,0.53727787733078
285,0,5791,0.5759698748588562
286,0,5918,0.42689988017082214
287,0,5919,0.43424057960510254
288,0,5925,0.5076447129249573
289,0,6059,0.689851701259613
290,0,6060,0.6819713711738586
291,0,6080,0.5009563565254211
292,0,6081,0.4944973289966583
293,0,6082,0.4963974058628082
294,0,6101,0.34159430861473083
295,0,6105,0.6206002831459045
296,0,6171,0.5952372550964355
297,0,6172,0.5947574377059937
298,0,6242,0.6963640451431274
299,0,6243,0.7004613280296326
300,0,6296,0.531875729560852
301,0,6365,0.5151061415672302
302,0,6437,0.5617407560348511
303,0,6577,0.36324918270111084
304,0,6578,0.3294408917427063
305,0,6652,0.41885900497436523
306,0,6774,0.5814087986946106
307,0,6818,0.6013833284378052
308,0,6839,0.6204978227615356
309,0,6932,0.404220849275589
310,0,6933,0.6873652935028076
311,0,7062,0.4602174460887909
312,0,7131,0.34984177350997925
313,0,7158,0.5822394490242004
314,0,7159,0.5795356631278992
315,0,7160,0.5808303952217102
316,0,7247,0.46124371886253357
317,0,7311,0.5780854821205139
318,0,7317,0.5330721139907837
319,0,7318,0.4882815182209015
320,0,7322,0.5132747292518616
321,0,7323,0.4968793988227844
322,0,7506,0.5549925565719604
323,0,7576,0.3868427574634552
324,0,7630,0.5729670524597168
325,0,7699,0.5881984233856201
326,0,7714,0.561866044998169
327,0,7722,0.4798620045185089
328,0,7744,0.48464691638946533
329,0,7747,0.31536242365837097
330,0,7766,0.5525503158569336
331,0,7830,0.47487983107566833
332,0,7878,0.2936463952064514
333,0,7879,0.29014208912849426
334,0,7971,0.37655189633369446
335,0,8007,0.5971652865409851
336,0,8012,0.5596929788589478
337,0,8106,0.40360042452812195
338,0,8158,0.6069331169128418
339,0,8184,0.6135486364364624
340,0,8295,0.5443287491798401
341,0,8336,0.4640246629714966
342,0,8337,0.46866312623023987
343,0,8340,0.4974431097507477
344,0,8366,0.6124861240386963
345,0,8368,0.41142538189888
346,0,8447,0.5194182395935059
347,0,8489,0.5966264605522156
348,0,8490,0.5892241597175598
349,0,8524,0.5830139517784119
350,0,8525,0.5818077921867371
351,0,8526,0.5889621376991272
352,0,8623,0.5384328961372375
353,0,8624,0.5356960296630859
354,0,8639,0.4511570334434509
355,0,8660,0.5116958618164062
356,0,8667,0.6916356682777405
357,0,8736,0.5785574913024902
358,0,8752,0.42518559098243713
359,0,8898,0.5470811128616333
360,0,8945,0.5202988982200623
361,0,9027,0.6131905317306519
362,0,9096,0.5929903388023376
363,0,9127,0.5937080383300781
364,0,9128,0.593015730381012
365,0,9175,0.5900574922561646
366,0,9204,0.6846601366996765
367,0,9205,0.6770666241645813
368,0,9230,0.5967394709587097
369,0,9231,0.5867995619773865
370,0,9232,0.5714916586875916
371,0,9327,0.6878992915153503
372,0,9328,0.676624059677124
373,0,9341,0.5556957125663757
374,0,9365,0.3750455677509308
375,0,9366,0.5194674730300903
376,0,9437,0.5307630896568298
377,0,9444,0.46392175555229187
378,0,9491,0.6874504089355469
379,0,9542,0.564142644405365
380,0,9543,0.5556427240371704
381,0,9581,0.6201035976409912
382,0,9582,0.5988523960113525
383,0,9583,0.6323904395103455
384,0,9584,0.6117495894432068
385,0,9585,0.5721907019615173
386,0,9586,0.5771037936210632
387,0,9610,0.562937319278717
388,0,9611,0.5702882409095764
389,0,9613,0.5374401211738586
390,0,9728,0.689793586730957
391,0,9807,0.2849753499031067
392,0,9857,0.5687512159347534
393,0,9923,0.6249032020568848
394,0,9967,0.4556848704814911
395,0,10035,0.6054565906524658
396,0,10036,0.5895920395851135
397,0,10052,0.5500023365020752
398,0,10091,0.4307078719139099
399,0,10092,0.5787144303321838
400,0,10107,0.6169957518577576
401,0,10231,0.4553110897541046
402,0,10251,0.6096917986869812
403,0,10316,0.47442638874053955
404,0,10317,0.49137699604034424
405,0,10318,0.5812535285949707
406,0,10328,0.6138411164283752
407,0,10693,0.5939341187477112
408,0,10694,0.575205385684967
409,0,10891,0.6892825961112976
410,0,10902,0.4399917423725128
411,0,11017,0.701806902885437
412,0,11373,0.6915713548660278
413,0,11399,0.5084794163703918
414,0,11529,0.5872780680656433
415,0,11669,0.6960312724113464
416,0,11826,0.6661397814750671
417,0,11944,0.3984629511833191
418,0,12008,0.5125536322593689
419,0,12041,0.5956177115440369
420,0,12054,0.4800656735897064
421,0,12055,0.4663267433643341
422,0,12417,0.4959474503993988
423,0,12418,0.4715110659599304
424,0,12419,0.4902748167514801
425,0,12450,0.6925489902496338
426,0,12483,0.5939347147941589
427,0,12709,0.599070131778717
428,0,12737,0.6478456854820251
429,0,13063,0.4767003059387207
430,0,13064,0.462251216173172
431,0,13268,0.454192578792572
432,0,13271,0.5991606116294861
433,0,13272,0.578423261642456
434,0,13273,0.5839429497718811
435,0,13293,0.4332694709300995
436,0,13445,0.5678268074989319
437,0,13639,0.6928960084915161
438,0,13640,0.410245805978775
439,0,13684,0.5590059757232666
440,0,13685,0.5767863988876343
441,0,13686,0.5758591890335083
442,0,13712,0.5643613338470459
443,0,13713,0.5720964074134827
444,0,13714,0.557593047618866
445,0,13715,0.5844531059265137
446,0,13716,0.5794582366943359
447,0,13928,0.6040946245193481
448,0,13929,0.6197559237480164
449,0,13970,0.5588358044624329
450,0,14012,0.5999318361282349
451,0,14030,0.6985970735549927
452,0,14031,0.6877616047859192
453,0,14032,0.6916947364807129
454,0,14092,0.6872040033340454
455,0,14093,0.6972267031669617
456,0,14094,0.6909602880477905
457,0,14266,0.4207044243812561
458,0,14452,0.690685510635376
459,0,14453,0.6949806213378906
460,0,14501,0.6846531629562378
461,0,14502,0.6934096217155457
462,0,14503,0.6930709481239319
463,0,14504,0.6811767816543579
464,0,14505,0.683361828327179
465,0,14506,0.699566125869751
466,0,14507,0.6857594847679138
467,0,14508,0.6926289796829224
468,0,14665,0.5144825577735901
469,0,14715,0.5839036107063293
470,0,14716,0.5755611062049866
471,0,14717,0.5965747237205505
472,0,14739,0.5733499526977539
473,0,14740,0.564710259437561
474,0,14741,0.5538368821144104
475,0,14778,0.5599092841148376
476,0,14886,0.31659868359565735
477,0,14934,0.5314248204231262
478,0,14935,0.5222086906433105
479,0,14944,0.5880129337310791
480,0,14946,0.27396252751350403
481,0,14947,0.5017237067222595
482,0,14948,0.5073842406272888
483,0,15126,0.6068865656852722
484,0,15127,0.5822080969810486
485,0,15166,0.5952192544937134
486,0,15244,0.40187519788742065
487,0,15245,0.4286767840385437
488,0,15246,0.4345889389514923
489,0,15304,0.5950520038604736
490,0,15305,0.595683217048645
491,0,15306,0.5737953782081604
492,0,15307,0.5941621661186218
493,0,15490,0.5958518981933594
494,0,15495,0.6873928904533386
495,0,15518,0.5272002816200256
496,0,15610,0.6930074691772461
497,0,15611,0.6780050992965698
498,0,15612,0.6940974593162537
499,0,15613,0.6860960125923157
500,0,15614,0.7009267807006836
501,0,15625,0.5705479979515076
502,0,15717,0.5330154895782471
503,0,15749,0.5754959583282471
504,0,15782,0.4850035607814789
505,0,15783,0.6013886332511902
506,0,15801,0.6971611380577087
507,0,15802,0.6905032992362976
508,0,15803,0.693446934223175
509,0,16001,0.4601854383945465
510,0,16021,0.6485557556152344
511,0,16122,0.5777210593223572
512,0,16206,0.6091118454933167
513,0,16296,0.3220311105251312
514,0,16297,0.3926035761833191
515,0,16433,0.6451336145401001
516,0,16505,0.6129721999168396
517,0,16614,0.6838110089302063
518,0,16615,0.6940871477127075
519,0,16616,0.693720281124115
520,0,16650,0.5688101053237915
521,0,16710,0.6894855499267578
522,0,16711,0.6913385391235352
523,0,16803,0.608298659324646
524,0,16804,0.6109752058982849
525,0,16805,0.6081857681274414
526,0,16809,0.5255743265151978
527,0,16810,0.4930403232574463
528,0,16811,0.4699278175830841
529,0,16812,0.5495194792747498
530,0,16865,0.606620192527771
531,0,16866,0.6201738715171814
532,0,16867,0.5945240259170532
533,0,16870,0.6099138855934143
534,0,16871,0.6178317666053772
535,0,16883,0.595119833946228
536,0,16885,0.4005908966064453
537,0,17015,0.6856493353843689
538,0,17087,0.6940129995346069
539,0,17088,0.6899328827857971
540,0,17089,0.6905636787414551
541,0,17246,0.5845054984092712
542,0,17247,0.5987022519111633
543,0,17333,0.5260765552520752
544,0,17384,0.6462633609771729
545,0,17550,0.5636554956436157
546,0,17882,0.5149853825569153
547,0,17883,0.6036290526390076
548,0,17913,0.6789615750312805
549,0,17914,0.6881148219108582
550,0,17961,0.5878684520721436
551,0,17965,0.411499559879303
552,0,18191,0.5950890183448792
553,0,18192,0.5951521396636963
554,0,18480,0.547107458114624
555,0,18494,0.6085551381111145
556,0,18620,0.6082783341407776
557,0,18677,0.5696483254432678
558,0,18678,0.5729637145996094
559,0,18842,0.5684466361999512
560,0,18919,0.5868224501609802
561,0,19021,0.4828767776489258
562,0,19056,0.49049797654151917
563,0,19075,0.5891717672348022
564,0,19183,0.5909729599952698
565,0,19184,0.5956274271011353
566,0,19236,0.6967942118644714
567,0,19237,0.6859166026115417
568,0,19310,0.5921528339385986
569,0,19455,0.6828972101211548
570,0,19456,0.6822576522827148
571,0,19457,0.6920477151870728
572,0,19458,0.6881729364395142
573,0,19459,0.6858776807785034
574,0,19460,0.6942982077598572
575,0,19461,0.6927963495254517
576,0,19462,0.6902413368225098
577,0,19463,0.682222843170166
578,0,19735,0.5868461728096008
579,0,19803,0.4286360740661621
580,0,19857,0.5357649326324463
581,0,19858,0.5287789702415466
582,0,19867,0.5860996246337891
583,0,19983,0.6160728335380554
584,0,20010,0.690947949886322
585,0,20011,0.6906588077545166
586,0,20012,0.6818318963050842
587,0,20013,0.6884276270866394
588,0,20014,0.6851980090141296
589,0,20015,0.6911845207214355
590,0,20016,0.702760636806488
591,0,20017,0.6889579892158508
592,0,20018,0.6876236796379089
593,0,20242,0.5058642029762268
594,0,20263,0.5938939452171326
595,0,20264,0.5997635126113892
596,0,20278,0.6058863401412964
597,0,20279,0.597636342048645
598,0,20338,0.6145569086074829
599,0,20339,0.6126599311828613
600,0,20628,0.6869272589683533
601,0,20629,0.694621741771698
602,0,20630,0.6849931478500366
603,0,20631,0.69185471534729
604,0,20632,0.6935182213783264
605,0,20633,0.6764203310012817
606,0,20634,0.6829412579536438
607,0,20635,0.6886736750602722
608,0,20705,0.5561748743057251
609,0,20706,0.5588277578353882
610,0,20722,0.68687903881073
611,0,20842,0.6424745321273804
612,0,20870,0.5675027966499329
613,0,20885,0.5515494346618652
614,0,20886,0.5739975571632385
615,0,20887,0.5340948700904846
616,0,21009,0.5189348459243774
617,0,21010,0.5173370838165283
618,0,21128,0.40719354152679443
619,0,21131,0.5783379077911377
620,0,21132,0.5789836645126343
621,0,21133,0.5755558609962463
622,0,21225,0.5871396064758301
623,0,21361,0.5249044299125671
624,0,21448,0.6952330470085144
625,0,21471,0.6818006038665771
626,0,21472,0.6878291368484497
627,0,21532,0.6498998999595642
628,0,21572,0.6053546071052551
629,0,21630,0.6913681626319885
630,0,21631,0.6971298456192017
631,0,21663,0.5794016122817993
632,0,21664,0.5778946280479431
633,0,21943,0.6887978315353394
634,0,21944,0.7003206014633179
635,0,22041,0.5626116394996643
636,0,22042,0.575421154499054
637,0,22115,0.6870124936103821
638,0,22155,0.5615531802177429
639,0,22156,0.5584502816200256
640,0,22303,0.6557856798171997
641,0,22366,0.6904571056365967
642,0,22367,0.6859701871871948
643,0,22368,0.6869848370552063
644,0,22498,0.6915788650512695
645,0,22561,0.5906704068183899
646,0,22562,0.5938621163368225
647,0,22587,0.6818401217460632
648,0,22588,0.6768030524253845
649,0,22589,0.6935940384864807
650,0,22590,0.6961736083030701
651,0,22591,0.6898483633995056
652,0,22651,0.5511084794998169
653,0,22652,0.6839019060134888
654,0,22686,0.5101546049118042
655,0,22776,0.6542758345603943
656,0,22998,0.5940014719963074
657,0,23277,0.3706892728805542
658,0,23305,0.5238381028175354
659,0,23306,0.506106436252594
660,0,23433,0.5783247947692871
661,0,23434,0.5757778882980347
662,0,23435,0.569974958896637
663,0,23436,0.5830897688865662
664,0,23469,0.5046643018722534
665,0,23470,0.6304209232330322
666,0,23471,0.6369016766548157
667,0,23472,0.6322876214981079
668,0,23733,0.6897441744804382
669,0,23734,0.6918359994888306
670,0,23735,0.5718012452125549
671,0,23823,0.5658532977104187
672,0,23858,0.6916784048080444
673,0,24130,0.6447420120239258
674,0,24131,0.6448302268981934
675,0,24143,0.5875415205955505
676,0,24144,0.5550180077552795
677,0,24145,0.6186814904212952
678,0,24197,0.602111279964447
679,0,24198,0.5887801647186279
680,0,24300,0.6940048336982727
681,0,24301,0.6958382725715637
682,0,24338,0.6678321957588196
683,0,24420,0.5820258259773254
684,0,24421,0.5845370888710022
685,0,24472,0.602020263671875
686,0,24490,0.6002286672592163
687,0,24527,0.6843284964561462
688,0,24556,0.4582875072956085
689,0,24571,0.6944214105606079
690,0,24572,0.6865553259849548
691,1,5,0.79269939661026
692,1,13,0.5294482111930847
693,1,28,0.7570104002952576
694,1,30,0.7793509364128113
695,1,35,0.7741464972496033
696,1,48,0.5721884965896606
697,1,52,0.563012957572937
698,1,64,0.7304062843322754
699,1,70,0.5871939659118652
700,1,72,0.3331170082092285
701,1,113,0.5117264986038208
702,1,125,0.5812233686447144
703,1,136,0.7163147330284119
704,1,150,0.6665856242179871
705,1,159,0.5076220035552979
706,1,170,0.6654152274131775
707,1,179,0.5551862120628357
708,1,181,0.6824964284896851
709,1,193,0.670727014541626
710,1,201,0.6490305662155151
711,1,219,0.6935145258903503
712,1,220,0.5781161785125732
713,1,230,0.743147611618042
714,1,259,0.7158240079879761
715,1,288,0.6568862199783325
716,1,298,0.5021304488182068
717,1,299,0.47209373116493225
718,1,318,0.4141433537006378
719,1,344,0.5407693386077881
720,1,347,0.3855173587799072
721,1,356,0.5231447219848633
722,1,372,0.2343701720237732
723,1,379,0.5777519941329956
724,1,390,0.4039442241191864
725,1,396,0.6022624969482422
726,1,409,0.6446648240089417
727,1,420,0.45258063077926636
728,1,426,0.3993692696094513
729,1,440,0.6927464604377747
730,1,449,0.20518293976783752
731,1,471,0.43161603808403015
732,1,472,0.5522986054420471
733,1,495,0.7793936729431152
734,1,520,0.5369604229927063
735,1,553,0.4507429599761963
736,1,561,0.6871236562728882
737,1,602,0.7149859070777893
738,1,650,0.4598851203918457
739,1,690,0.30636826157569885
740,1,728,0.7393003702163696
741,1,750,0.6310242414474487
742,1,752,0.7502565979957581
743,1,767,0.36885565519332886
744,1,769,0.45779719948768616
745,1,777,0.6172678470611572
746,1,779,0.6360843777656555
747,1,840,0.4376521706581116
748,1,841,0.4753273129463196
749,1,850,0.5951465964317322
750,1,860,0.5883729457855225
751,1,902,0.6712363362312317
752,1,939,0.3131488859653473
753,1,942,0.3413090109825134
754,1,1012,0.6372891068458557
755,1,1020,0.519718587398529
756,1,1053,0.7415654063224792
757,1,1079,0.4567330777645111
758,1,1116,0.5357010364532471
759,1,1187,0.6860385537147522
760,1,1222,0.6174424886703491
761,1,1224,0.3808611333370209
762,1,1227,0.3819894790649414
763,1,1243,0.6129618883132935
764,1,1292,0.6874244809150696
765,1,1343,0.6184526681900024
766,1,1397,0.5590696930885315
767,1,1419,0.3917773365974426
768,1,1449,0.30797475576400757
769,1,1457,0.4804742634296417
770,1,1458,0.4452377259731293
771,1,1501,0.30789804458618164
772,1,1513,0.3087955713272095
773,1,1514,0.3039546012878418
774,1,1524,0.6485001444816589
775,1,1532,0.15244357287883759
776,1,1560,0.6919339299201965
777,1,1570,0.4650794267654419
778,1,1621,0.5786293745040894
779,1,1626,0.4630897641181946
780,1,1643,0.4151768386363983
781,1,1722,0.4301455020904541
782,1,1744,0.7248082756996155
783,1,1817,0.4002898931503296
784,1,1866,0.5145949721336365
785,1,1874,0.6585972905158997
786,1,1880,0.7464943528175354
787,1,1881,0.7197292447090149
788,1,1906,0.24771252274513245
789,1,2149,0.6162811517715454
790,1,2197,0.4923985004425049
791,1,2230,0.5804983973503113
792,1,2231,0.5776920914649963
793,1,2251,0.486519992351532
794,1,2307,0.7732630968093872
795,1,2327,0.41330382227897644
796,1,2334,0.7269303798675537
797,1,2335,0.36258113384246826
798,1,2347,0.6526822447776794
799,1,2357,0.73054438829422
800,1,2385,0.519345760345459
801,1,2406,0.3634086847305298
802,1,2436,0.7361343502998352
803,1,2437,0.7447052001953125
804,1,2438,0.7376823425292969
805,1,2476,0.6301995515823364
806,1,2483,0.43366754055023193
807,1,2495,0.7021375894546509
808,1,2496,0.7882454991340637
809,1,2501,0.5346754193305969
810,1,2505,0.6447659730911255
811,1,2506,0.6342164874076843
812,1,2554,0.6673071384429932
813,1,2668,0.44414064288139343
814,1,2669,0.7476403117179871
815,1,2765,0.42538973689079285
816,1,2824,0.6948601007461548
817,1,2903,0.5658020377159119
818,1,2906,0.4772830307483673
819,1,2907,0.6382150650024414
820,1,2963,0.7029333710670471
821,1,2999,0.7274489998817444
822,1,3007,0.7214767336845398
823,1,3016,0.6632875204086304
824,1,3071,0.27370843291282654
825,1,3109,0.5183691382408142
826,1,3135,0.15271446108818054
827,1,3208,0.7332213521003723
828,1,3214,0.6868709921836853
829,1,3225,0.40814486145973206
830,1,3380,0.507709801197052
831,1,3402,0.7330930829048157
832,1,3483,0.49613213539123535
833,1,3544,0.4316859543323517
834,1,3555,0.6268084645271301
835,1,3570,0.5487176775932312
836,1,3594,0.4351043403148651
837,1,3672,0.638180673122406
838,1,3707,0.7554559707641602
839,1,3794,0.6160656809806824
840,1,3843,0.4611241817474365
841,1,3849,0.4200533330440521
842,1,3929,0.6288028359413147
843,1,3930,0.6033761501312256
844,1,3968,0.8338475227355957
845,1,3969,0.8379178643226624
846,1,3970,0.8438433408737183
847,1,3980,0.5647733807563782
848,1,3981,0.5825659036636353
849,1,3982,0.5913421511650085
850,1,4056,0.6651377081871033
851,1,4061,0.546555757522583
852,1,4127,0.3657967746257782
853,1,4432,0.38104528188705444
854,1,4442,0.44705262780189514
855,1,4445,0.7046293616294861
856,1,4491,0.36008167266845703
857,1,4643,0.5566419959068298
858,1,4662,0.3997282087802887
859,1,4697,0.5280729532241821
860,1,4730,0.7104170918464661
861,1,4750,0.6369795203208923
862,1,4855,0.29395899176597595
863,1,4856,0.3108203113079071
864,1,4873,0.6451501250267029
865,1,4959,0.5568327307701111
866,1,5036,0.6000702977180481
867,1,5131,0.2924578785896301
868,1,5133,0.7339364886283875
869,1,5181,0.48305535316467285
870,1,5257,0.6284446120262146
871,1,5419,0.5120899677276611
872,1,5423,0.3943611681461334
873,1,5461,0.3615521192550659
874,1,5479,0.7455953359603882
875,1,5503,0.3854852616786957
876,1,5504,0.3846302926540375
877,1,5538,0.5015284419059753
878,1,5742,0.6370773315429688
879,1,5743,0.6489500999450684
880,1,5898,0.7758369445800781
881,1,6040,0.23488064110279083
882,1,6216,0.7061393857002258
883,1,6296,0.5980306267738342
884,1,6331,0.45027583837509155
885,1,6332,0.45193448662757874
